indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
age_bands,年齢5歳階級別人口,01221,北海道 名寄市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,49.1,49.1
age_bands,年齢5歳階級別人口,01221,北海道 名寄市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,50.5,50.5
age_bands,年齢5歳階級別人口,01222,北海道 三笠市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,61.2,61.2
age_bands,年齢5歳階級別人口,01222,北海道 三笠市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,62.8,62.8
age_bands,年齢5歳階級別人口,01222,北海道 三笠市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,63.0,63.0
age_bands,年齢5歳階級別人口,01223,北海道 根室市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,49.8,49.8
age_bands,年齢5歳階級別人口,01223,北海道 根室市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.0,52.0
age_bands,年齢5歳階級別人口,01223,北海道 根室市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,54.8,54.8
age_bands,年齢5歳階級別人口,01224,北海道 千歳市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,40.1,40.1
age_bands,年齢5歳階級別人口,01224,北海道 千歳市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,42.4,42.4
age_bands,年齢5歳階級別人口,01224,北海道 千歳市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,44.5,44.5
age_bands,年齢5歳階級別人口,01225,北海道 滝川市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,50.5,50.5
age_bands,年齢5歳階級別人口,01225,北海道 滝川市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.8,52.8
age_bands,年齢5歳階級別人口,01225,北海道 滝川市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,53.7,53.7
age_bands,年齢5歳階級別人口,01226,北海道 砂川市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,53.4,53.4
age_bands,年齢5歳階級別人口,01226,北海道 砂川市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,56.0,56.0
age_bands,年齢5歳階級別人口,01226,北海道 砂川市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,57.9,57.9
age_bands,年齢5歳階級別人口,01227,北海道 歌志内市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,60.2,60.2
age_bands,年齢5歳階級別人口,01227,北海道 歌志内市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,63.6,63.6
age_bands,年齢5歳階級別人口,01227,北海道 歌志内市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,66.7,66.7
age_bands,年齢5歳階級別人口,01228,北海道 深川市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,56.3,56.3
