area_code,area_name,pref_name,area_level,pop_1980,pop_2000,pop_2010,pop_2020,pop_latest,pop_latest_year,pop_chg_1980_2020,pop_chg_2000_2020,pop_2030,pop_2040,pop_2050,pop_chg_2020_2050,households_2000,households_2020,households_chg_2000_2020,avg_household_size_2020,single_household_share_2020,young_2020,working_2020,old_2020,aging_rate_2020,old_2050_raw,aging_rate_2050,social_change,social_change_year,natural_change,natural_change_year,consumption_month,housing_cost_month,consumption_year
01225,北海道 滝川市,,city,51192.0,46861.0,43170.0,39490.0,39490.0,2020,-22.85904047507423,-15.729497876699172,34527.0,29899.0,25364.0,-35.77108128640162,18733.0,18636.0,-0.5178028078791419,2.014863704657652,39.54174715604207,3995.0,21161.0,13821.0,34.99873385667257,11650.0,45.93124112915944,-348.0,2024,-463.0,2023,,,
01226,北海道 砂川市,,city,25355.0,21072.0,19056.0,16486.0,16486.0,2020,-34.97929402484717,-21.763477600607438,13634.0,11206.0,9023.0,-45.26871284726435,8440.0,7572.0,-10.28436018957346,2.075145272054939,35.72371896460644,1388.0,8138.0,6404.0,38.845080674511706,4519.0,50.08312091322177,-85.0,2024,-277.0,2023,,,
01227,北海道 歌志内市,,city,10178.0,5941.0,4387.0,2989.0,2989.0,2020,-70.63273727647868,-49.68860461201818,2021.0,1343.0,838.0,-71.9638675142188,2573.0,1417.0,-44.928099494753205,1.8870853916725476,42.9075511644319,142.0,1252.0,1592.0,53.261960521913686,579.0,69.09307875894987,-33.0,2024,-68.0,2023,,,
01228,北海道 深川市,,city,35376.0,27579.0,23709.0,20039.0,20039.0,2020,-43.35425146992311,-27.339642481598315,16006.0,12675.0,9878.0,-50.70612306003294,10908.0,9161.0,-16.015768243491014,2.0486846414146926,37.52865407706582,1634.0,9802.0,8544.0,42.636858126653024,5350.0,54.16076128771006,-184.0,2024,-295.0,2023,,,
01229,北海道 富良野市,,city,28499.0,26112.0,24259.0,21131.0,21131.0,2020,-25.853538720656864,-19.075520833333336,17214.0,14290.0,11574.0,-45.22739103686527,9891.0,9502.0,-3.9328682640784596,2.1152388970743004,38.20248368764471,2211.0,11512.0,7255.0,34.33344375561971,5648.0,48.799032313806805,-255.0,2024,-203.0,2023,,,
01230,北海道 登別市,,city,56503.0,54761.0,51526.0,46391.0,46391.0,2020,-17.896394881687694,-15.28460035426672,39150.0,32770.0,26963.0,-41.87881270073937,21609.0,20885.0,-3.3504558285899377,2.124443380416567,34.1058175724204,4775.0,24170.0,17287.0,37.263693388803866,12735.0,47.231391165671475,-323.0,2024,-578.0,2023,,,
01231,北海道 恵庭市,,city,42911.0,65239.0,69384.0,70331.0,70331.0,2020,63.89969937778193,7.8051472278851675,68056.0,64229.0,59483.0,-15.4242083860602,23581.0,30172.0,27.95046859759975,2.243636484157497,33.07702505634363,8701.0,41413.0,19673.0,27.97201802903414,24389.0,41.00163071802028,229.0,2024,-518.0,2023,,,
01233,北海道 伊達市,,city,36309.0,37139.0,36278.0,32826.0,32826.0,2020,-9.592662976121623,-11.613129055709637,27813.0,23759.0,19762.0,-39.79772131846707,14410.0,14746.0,2.331714087439285,2.080564220805642,36.12505086125051,3355.0,16832.0,12601.0,38.38725400597088,10275.0,51.99372533144418,-171.0,2024,-442.0,2023,,,
01234,北海道 北広島市,,city,34148.0,57731.0,60353.0,58171.0,58171.0,2020,70.3496544453555,0.7621555143683567,53951.0,49057.0,43677.0,-24.91619535507383,20214.0,24548.0,21.440585732660523,2.271345934495682,28.36890989082614,6395.0,32140.0,19380.0,33.31556961372505,18742.0,42.91045630423335,40.0,2024,-516.0,2023,,,
01235,北海道 石狩市,,city,40783.0,59734.0,59449.0,56869.0,56869.0,2020,39.442905132040316,-4.796263434559878,52994.0,47589.0,42365.0,-25.504229017566693,20457.0,23038.0,12.61670821723615,2.4012501085163644,25.470961020921955,6821.0,30645.0,19402.0,34.11700575005715,18578.0,43.852236515991976,21.0,2024,-521.0,2023,,,
