indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2020100000,2020年度,2020,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8894.0,8894
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2021100000,2021年度,2021,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10022.0,10022
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2022100000,2022年度,2022,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9413.0,9413
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2023100000,2023年度,2023,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8235.0,8235
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2024100000,2024年度,2024,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8269.0,8269
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,1997100000,1997年度,1997,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9567.0,9567
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,1998100000,1998年度,1998,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8873.0,8873
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,1999100000,1999年度,1999,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8767.0,8767
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,2000100000,2000年度,2000,00001|H1700,観測値|H1700_着工居住用建築物数,棟,7906.0,7906
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,2001100000,2001年度,2001,00001|H1700,観測値|H1700_着工居住用建築物数,棟,7446.0,7446
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,2002100000,2002年度,2002,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6722.0,6722
housing_starts,新設住宅着工（持家・貸家・分譲）,05000,秋田県,pref,05,秋田県,2003100000,2003年度,2003,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6297.0,6297
